date,season,yr,mnth,holiday,weekday,workingday,weather_condition,temp,humidity,windspeed,casual,total_users,year,month,is_weekend,holiday_or_weekend,casual_ratio
2012-12-05,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5729,2012,12,0,False,0.057776226217479874
2012-12-06,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5375,2012,12,0,False,0.0632558139534766
2012-12-07,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,5008,2012,12,0,False,0.06968849840254199
2012-12-08,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,5582,2012,12,1,True,0.20655678968108085
2012-12-09,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,3228,2012,12,1,True,0.13661710037170488
2012-12-10,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,5170,2012,12,0,False,0.06363636363635132
2012-12-11,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5501,2012,12,0,False,0.05126340665332643
2012-12-12,4,1,12,0,3,1,2,0.2975,0.538333,0.162937,310,5319,2012,12,0,False,0.058281631885681834
2012-12-13,4,1,12,0,4,1,1,0.295833,0.485833,0.174129,425,5532,2012,12,0,False,0.07682574114243007
2012-12-14,4,1,12,0,5,1,1,0.281667,0.642917,0.131229,429,5611,2012,12,0,False,0.07645695954373971
2012-12-15,4,1,12,0,6,0,1,0.324167,0.650417,0.10635,767,5047,2012,12,1,True,0.15197146819889992
2012-12-16,4,1,12,0,0,0,2,0.3625,0.83875,0.100742,538,3786,2012,12,1,True,0.14210248283144689
2012-12-17,4,1,12,0,1,1,2,0.393333,0.907083,0.0982583,212,4585,2012,12,0,False,0.04623773173390485
2012-12-18,4,1,12,0,2,1,1,0.410833,0.66625,0.221404,433,5557,2012,12,0,False,0.07791974086736045
2012-12-19,4,1,12,0,3,1,1,0.3325,0.625417,0.184092,333,5267,2012,12,0,False,0.06322384659197584
2012-12-20,4,1,12,0,4,1,2,0.33,0.667917,0.132463,314,4128,2012,12,0,False,0.07606589147284978
2012-12-21,1,1,12,0,5,1,2,0.326667,0.556667,0.374383,221,3623,2012,12,0,False,0.060999171956924926
2012-12-22,1,1,12,0,6,0,1,0.265833,0.44125,0.407346,205,1749,2012,12,1,True,0.11720983419089925
2012-12-23,1,1,12,0,0,0,1,0.245833,0.515417,0.133083,408,1787,2012,12,1,True,0.2283156127586859
2012-12-24,1,1,12,0,1,1,2,0.231304,0.791304,0.0772304,174,920,2012,12,0,False,0.18913043478240313
2012-12-25,1,1,12,1,2,0,2,0.291304,0.734783,0.168726,440,1013,2012,12,0,True,0.43435340572513886
2012-12-26,1,1,12,0,3,1,3,0.243333,0.823333,0.316546,9,441,2012,12,0,False,0.020408163265259845
2012-12-27,1,1,12,0,4,1,2,0.254167,0.652917,0.350133,247,2114,2012,12,0,False,0.11684011352879999
2012-12-28,1,1,12,0,5,1,2,0.253333,0.59,0.155471,644,3095,2012,12,0,False,0.20807754442642712
2012-12-29,1,1,12,0,6,0,2,0.253333,0.752917,0.124383,159,1341,2012,12,1,True,0.11856823266210398
2012-12-30,1,1,12,0,0,0,1,0.255833,0.483333,0.350754,364,1796,2012,12,1,True,0.20267260579053303
2012-12-31,1,1,12,0,1,1,2,0.215833,0.5775,0.154846,439,2729,2012,12,0,False,0.16086478563570508
