date,season,yr,mnth,hr,holiday,weekday,workingday,weather_condition,temp,humidity,windspeed,casual,total_users,year,month,is_weekend,holiday_or_weekend,casual_ratio
2012-11-15,4,1,11,22,0,4,1,2,0.32,0.66,0.1642,10,153,2012,11,0,False,0.06535947712375582
2012-11-15,4,1,11,23,0,4,1,2,0.32,0.61,0.1642,7,125,2012,11,0,False,0.055999999999552
2012-11-16,4,1,11,0,0,5,1,2,0.32,0.66,0.1045,7,65,2012,11,0,False,0.10769230769065088
2012-11-16,4,1,11,1,0,5,1,2,0.3,0.65,0.0896,5,21,2012,11,0,False,0.23809523808390023
2012-11-16,4,1,11,2,0,5,1,2,0.3,0.7,0.1642,0,9,2012,11,0,False,0.0
2012-11-16,4,1,11,3,0,5,1,2,0.3,0.65,0.1343,0,6,2012,11,0,False,0.0
2012-11-16,4,1,11,4,0,5,1,2,0.3,0.65,0.1045,0,5,2012,11,0,False,0.0
2012-11-16,4,1,11,5,0,5,1,2,0.3,0.65,0.0896,2,36,2012,11,0,False,0.05555555555401235
2012-11-16,4,1,11,6,0,5,1,2,0.3,0.61,0.0896,4,130,2012,11,0,False,0.030769230768994085
2012-11-16,4,1,11,7,0,5,1,2,0.3,0.61,0.1642,5,367,2012,11,0,False,0.013623978201597756
2012-11-16,4,1,11,8,0,5,1,2,0.32,0.57,0.1343,17,711,2012,11,0,False,0.023909985935268763
2012-11-16,4,1,11,9,0,5,1,1,0.34,0.53,0.1045,21,351,2012,11,0,False,0.05982905982888938
2012-11-16,4,1,11,10,0,5,1,1,0.34,0.53,0.194,33,198,2012,11,0,False,0.16666666666582491
2012-11-16,4,1,11,11,0,5,1,1,0.38,0.43,0.2239,33,218,2012,11,0,False,0.15137614678829645
2012-11-16,4,1,11,12,0,5,1,1,0.4,0.43,0.2836,28,290,2012,11,0,False,0.0965517241375981
2012-11-16,4,1,11,13,0,5,1,1,0.42,0.38,0.194,52,278,2012,11,0,False,0.18705035971155737
2012-11-16,4,1,11,14,0,5,1,1,0.42,0.35,0.1045,47,251,2012,11,0,False,0.18725099601519024
2012-11-16,4,1,11,15,0,5,1,1,0.42,0.38,0.1343,30,267,2012,11,0,False,0.11235955056137693
2012-11-16,4,1,11,16,0,5,1,1,0.42,0.35,0.2836,33,383,2012,11,0,False,0.0861618798953364
2012-11-16,4,1,11,17,0,5,1,1,0.36,0.46,0.194,41,580,2012,11,0,False,0.07068965517229192
2012-11-16,4,1,11,18,0,5,1,1,0.34,0.53,0.1642,22,505,2012,11,0,False,0.0435643564355573
2012-11-16,4,1,11,19,0,5,1,1,0.36,0.46,0.2239,26,332,2012,11,0,False,0.07831325301181231
2012-11-16,4,1,11,20,0,5,1,1,0.36,0.46,0.2537,20,227,2012,11,0,False,0.08810572687185857
2012-11-16,4,1,11,21,0,5,1,1,0.34,0.49,0.194,21,178,2012,11,0,False,0.11797752808922485
2012-11-16,4,1,11,22,0,5,1,1,0.32,0.53,0.2537,23,162,2012,11,0,False,0.14197530864109892
2012-11-16,4,1,11,23,0,5,1,1,0.32,0.53,0.2239,14,128,2012,11,0,False,0.10937499999914552
2012-11-17,4,1,11,0,0,6,0,1,0.3,0.52,0.1642,11,106,2012,11,1,True,0.10377358490468137
2012-11-17,4,1,11,1,0,6,0,1,0.26,0.6,0.194,13,87,2012,11,1,True,0.1494252873546043
2012-11-17,4,1,11,2,0,6,0,1,0.26,0.65,0.194,8,49,2012,11,1,True,0.16326530611911705
2012-11-17,4,1,11,3,0,6,0,1,0.26,0.65,0.194,2,21,2012,11,1,True,0.0952380952335601
2012-11-17,4,1,11,4,0,6,0,1,0.24,0.7,0.194,1,7,2012,11,1,True,0.1428571428367347
2012-11-17,4,1,11,5,0,6,0,1,0.24,0.7,0.1642,1,11,2012,11,1,True,0.09090909090082644
2012-11-17,4,1,11,6,0,6,0,1,0.24,0.7,0.2239,0,21,2012,11,1,True,0.0
2012-11-17,4,1,11,7,0,6,0,1,0.24,0.7,0.194,8,78,2012,11,1,True,0.10256410256278764
2012-11-17,4,1,11,8,0,6,0,1,0.26,0.65,0.2239,30,168,2012,11,1,True,0.17857142857036565
2012-11-17,4,1,11,9,0,6,0,1,0.34,0.49,0.2239,48,248,2012,11,1,True,0.19354838709599376
2012-11-17,4,1,11,10,0,6,0,1,0.36,0.46,0.2537,62,320,2012,11,1,True,0.19374999999939455
2012-11-17,4,1,11,11,0,6,0,1,0.38,0.43,0.194,80,423,2012,11,1,True,0.18912529550782714
2012-11-17,4,1,11,12,0,6,0,1,0.4,0.4,0.1642,117,476,2012,11,1,True,0.24579831932721471
2012-11-17,4,1,11,13,0,6,0,1,0.42,0.38,0.2537,179,525,2012,11,1,True,0.3409523809517315
2012-11-17,4,1,11,14,0,6,0,1,0.42,0.38,0.194,175,555,2012,11,1,True,0.3153153153147472
2012-11-17,4,1,11,15,0,6,0,1,0.42,0.35,0.2985,175,549,2012,11,1,True,0.31876138433457424
2012-11-17,4,1,11,16,0,6,0,1,0.4,0.4,0.2239,144,469,2012,11,1,True,0.3070362473341001
2012-11-17,4,1,11,17,0,6,0,1,0.38,0.4,0.1642,101,403,2012,11,1,True,0.2506203473939191
2012-11-17,4,1,11,18,0,6,0,1,0.36,0.5,0.1045,34,271,2012,11,1,True,0.12546125461208318
2012-11-17,4,1,11,19,0,6,0,1,0.34,0.53,0.0896,45,253,2012,11,1,True,0.17786561264751832
2012-11-17,4,1,11,20,0,6,0,2,0.34,0.66,0.0896,30,172,2012,11,1,True,0.17441860465014875
2012-11-17,4,1,11,21,0,6,0,2,0.32,0.57,0.1045,15,139,2012,11,1,True,0.10791366906397185
2012-11-17,4,1,11,22,0,6,0,2,0.32,0.57,0.1045,15,145,2012,11,1,True,0.10344827586135553
2012-11-17,4,1,11,23,0,6,0,2,0.3,0.7,0.1045,19,133,2012,11,1,True,0.14285714285606876
2012-11-18,4,1,11,0,0,0,0,2,0.3,0.7,0.1642,11,129,2012,11,1,True,0.08527131782879635
2012-11-18,4,1,11,1,0,0,0,1,0.3,0.7,0.194,14,95,2012,11,1,True,0.14736842105108033
2012-11-18,4,1,11,2,0,0,0,1,0.28,0.81,0.1045,8,73,2012,11,1,True,0.10958904109438919
2012-11-18,4,1,11,3,0,0,0,2,0.3,0.81,0.1642,9,46,2012,11,1,True,0.1956521739087902
2012-11-18,4,1,11,4,0,0,0,2,0.3,0.81,0.194,4,12,2012,11,1,True,0.33333333330555553
2012-11-18,4,1,11,5,0,0,0,1,0.28,0.81,0.1343,5,12,2012,11,1,True,0.41666666663194446
2012-11-18,4,1,11,6,0,0,0,1,0.28,0.81,0.1642,2,15,2012,11,1,True,0.13333333332444444
2012-11-18,4,1,11,7,0,0,0,1,0.28,0.81,0.194,3,42,2012,11,1,True,0.07142857142687076
2012-11-18,4,1,11,8,0,0,0,1,0.3,0.75,0.2537,19,119,2012,11,1,True,0.15966386554487677
2012-11-18,4,1,11,9,0,0,0,1,0.32,0.7,0.2537,49,204,2012,11,1,True,0.24019607843019514
2012-11-18,4,1,11,10,0,0,0,1,0.34,0.66,0.2985,79,329,2012,11,1,True,0.2401215805463826
2012-11-18,4,1,11,11,0,0,0,1,0.38,0.62,0.2836,92,359,2012,11,1,True,0.2562674094700383
2012-11-18,4,1,11,12,0,0,0,1,0.4,0.62,0.2836,101,442,2012,11,1,True,0.22850678732979976
2012-11-18,4,1,11,13,0,0,0,1,0.4,0.62,0.3284,113,447,2012,11,1,True,0.2527964205810899
2012-11-18,4,1,11,14,0,0,0,1,0.4,0.62,0.2985,125,428,2012,11,1,True,0.29205607476567275
2012-11-18,4,1,11,15,0,0,0,1,0.42,0.54,0.2836,89,407,2012,11,1,True,0.21867321867268139
2012-11-18,4,1,11,16,0,0,0,2,0.4,0.62,0.3284,59,372,2012,11,1,True,0.15860215053720805
2012-11-18,4,1,11,17,0,0,0,2,0.38,0.66,0.2537,48,280,2012,11,1,True,0.1714285714279592
2012-11-18,4,1,11,18,0,0,0,1,0.36,0.66,0.2239,36,276,2012,11,1,True,0.13043478260822305
2012-11-18,4,1,11,19,0,0,0,1,0.36,0.66,0.1642,16,210,2012,11,1,True,0.07619047619011338
2012-11-18,4,1,11,20,0,0,0,1,0.36,0.66,0.1642,9,129,2012,11,1,True,0.06976744185992428
2012-11-18,4,1,11,21,0,0,0,1,0.36,0.66,0.2537,17,110,2012,11,1,True,0.15454545454404958
2012-11-18,4,1,11,22,0,0,0,2,0.36,0.66,0.2537,8,74,2012,11,1,True,0.10810810810664719
2012-11-18,4,1,11,23,0,0,0,1,0.36,0.66,0.2239,6,59,2012,11,1,True,0.10169491525251365
2012-11-19,4,1,11,0,0,1,1,1,0.36,0.66,0.2239,5,27,2012,11,0,False,0.18518518517832647
2012-11-19,4,1,11,1,0,1,1,2,0.36,0.66,0.2239,0,19,2012,11,0,False,0.0
2012-11-19,4,1,11,2,0,1,1,2,0.36,0.66,0.2537,0,5,2012,11,0,False,0.0
2012-11-19,4,1,11,3,0,1,1,2,0.36,0.66,0.2239,0,2,2012,11,0,False,0.0
2012-11-19,4,1,11,4,0,1,1,2,0.36,0.66,0.2239,1,12,2012,11,0,False,0.08333333332638888
2012-11-19,4,1,11,5,0,1,1,2,0.36,0.66,0.2239,1,39,2012,11,0,False,0.02564102564036818
2012-11-19,4,1,11,6,0,1,1,2,0.36,0.66,0.2537,3,131,2012,11,0,False,0.022900763358603814
2012-11-19,4,1,11,7,0,1,1,2,0.36,0.66,0.2985,5,386,2012,11,0,False,0.012953367875614111
2012-11-19,4,1,11,8,0,1,1,2,0.36,0.66,0.2985,13,663,2012,11,0,False,0.019607843137225328
2012-11-19,4,1,11,9,0,1,1,2,0.36,0.66,0.2537,18,278,2012,11,0,False,0.06474820143861601
2012-11-19,4,1,11,10,0,1,1,2,0.36,0.66,0.2537,33,139,2012,11,0,False,0.23741007194073807
2012-11-19,4,1,11,11,0,1,1,2,0.38,0.66,0.2537,33,197,2012,11,0,False,0.16751269035447963
2012-11-19,4,1,11,12,0,1,1,2,0.4,0.62,0.2836,35,242,2012,11,0,False,0.14462809917295608
2012-11-19,4,1,11,13,0,1,1,1,0.44,0.54,0.2537,46,251,2012,11,0,False,0.1832669322701862
2012-11-19,4,1,11,14,0,1,1,1,0.44,0.54,0.2537,47,217,2012,11,0,False,0.21658986175015396
2012-11-19,4,1,11,15,0,1,1,1,0.44,0.54,0.194,44,257,2012,11,0,False,0.1712062256802677
2012-11-19,4,1,11,16,0,1,1,1,0.42,0.58,0.2537,55,380,2012,11,0,False,0.14473684210488227
2012-11-19,4,1,11,17,0,1,1,2,0.42,0.58,0.194,33,619,2012,11,0,False,0.053311793214776554
2012-11-19,4,1,11,18,0,1,1,2,0.4,0.58,0.2537,21,580,2012,11,0,False,0.03620689655166171
2012-11-19,4,1,11,19,0,1,1,2,0.4,0.58,0.2836,25,406,2012,11,0,False,0.06157635467965129
2012-11-19,4,1,11,20,0,1,1,2,0.38,0.62,0.2537,7,259,2012,11,0,False,0.027027027026922678
2012-11-19,4,1,11,21,0,1,1,2,0.38,0.54,0.2239,15,203,2012,11,0,False,0.07389162561539955
2012-11-19,4,1,11,22,0,1,1,1,0.34,0.66,0.1045,7,113,2012,11,0,False,0.061946902654319055
2012-11-19,4,1,11,23,0,1,1,1,0.34,0.66,0.1045,2,74,2012,11,0,False,0.027027027026661796
2012-11-20,4,1,11,0,0,2,1,1,0.32,0.7,0.1343,3,29,2012,11,0,False,0.10344827585850179
2012-11-20,4,1,11,1,0,2,1,1,0.34,0.66,0.1045,3,13,2012,11,0,False,0.2307692307514793
2012-11-20,4,1,11,2,0,2,1,2,0.32,0.76,0.0896,0,5,2012,11,0,False,0.0
2012-11-20,4,1,11,3,0,2,1,2,0.34,0.71,0.1045,0,2,2012,11,0,False,0.0
2012-11-20,4,1,11,4,0,2,1,2,0.34,0.66,0.194,0,6,2012,11,0,False,0.0
2012-11-20,4,1,11,5,0,2,1,2,0.34,0.66,0.1343,2,34,2012,11,0,False,0.05882352941003461
2012-11-20,4,1,11,6,0,2,1,2,0.34,0.71,0.1642,2,148,2012,11,0,False,0.013513513513422207
2012-11-20,4,1,11,7,0,2,1,1,0.32,0.76,0.0896,7,418,2012,11,0,False,0.016746411483213527
2012-11-20,4,1,11,8,0,2,1,1,0.34,0.71,0.1343,16,665,2012,11,0,False,0.024060150375903668
2012-11-20,4,1,11,9,0,2,1,2,0.36,0.71,0.0,28,326,2012,11,0,False,0.08588957055188377
2012-11-20,4,1,11,10,0,2,1,2,0.4,0.66,0.0896,32,176,2012,11,0,False,0.18181818181714876
2012-11-20,4,1,11,11,0,2,1,2,0.42,0.67,0.0896,45,205,2012,11,0,False,0.21951219512088044
2012-11-20,4,1,11,12,0,2,1,2,0.42,0.67,0.0,70,313,2012,11,0,False,0.22364217252324717
2012-11-20,4,1,11,13,0,2,1,2,0.44,0.58,0.0,49,267,2012,11,0,False,0.183520599250249
2012-11-20,4,1,11,14,0,2,1,2,0.44,0.58,0.1045,47,224,2012,11,0,False,0.20982142857049188
2012-11-20,4,1,11,15,0,2,1,2,0.46,0.55,0.1045,61,287,2012,11,0,False,0.21254355400622807
2012-11-20,4,1,11,16,0,2,1,2,0.42,0.62,0.0896,60,395,2012,11,0,False,0.15189873417683064
2012-11-20,4,1,11,17,0,2,1,2,0.4,0.71,0.1642,37,590,2012,11,0,False,0.06271186440667337
2012-11-20,4,1,11,18,0,2,1,2,0.4,0.66,0.0896,16,550,2012,11,0,False,0.0290909090908562
2012-11-20,4,1,11,19,0,2,1,2,0.4,0.71,0.0,23,384,2012,11,0,False,0.059895833333177356
2012-11-20,4,1,11,20,0,2,1,2,0.38,0.76,0.0,11,235,2012,11,0,False,0.04680851063809869
2012-11-20,4,1,11,21,0,2,1,1,0.36,0.71,0.0,14,157,2012,11,0,False,0.08917197452172503
2012-11-20,4,1,11,22,0,2,1,1,0.36,0.71,0.0,7,122,2012,11,0,False,0.057377049179857566
2012-11-20,4,1,11,23,0,2,1,1,0.32,0.81,0.1045,1,83,2012,11,0,False,0.012048192770939178
2012-11-21,4,1,11,0,0,3,1,1,0.34,0.81,0.0,1,26,2012,11,0,False,0.038461538460059175
2012-11-21,4,1,11,1,0,3,1,1,0.32,0.81,0.1045,1,14,2012,11,0,False,0.07142857142346938
2012-11-21,4,1,11,2,0,3,1,1,0.28,0.87,0.1045,2,8,2012,11,0,False,0.24999999996875
2012-11-21,4,1,11,3,0,3,1,1,0.28,0.87,0.1045,0,2,2012,11,0,False,0.0
2012-11-21,4,1,11,4,0,3,1,1,0.28,0.87,0.1045,0,10,2012,11,0,False,0.0
2012-11-21,4,1,11,5,0,3,1,1,0.28,0.87,0.1045,1,29,2012,11,0,False,0.03448275861950059
2012-11-21,4,1,11,6,0,3,1,1,0.28,0.87,0.0896,2,101,2012,11,0,False,0.019801980197823744
2012-11-21,4,1,11,7,0,3,1,1,0.26,0.87,0.0896,11,273,2012,11,0,False,0.0402930402928927
2012-11-21,4,1,11,8,0,3,1,2,0.28,0.81,0.0896,12,551,2012,11,0,False,0.021778584391974994
2012-11-21,4,1,11,9,0,3,1,1,0.32,0.76,0.0896,45,365,2012,11,0,False,0.12328767123253895
2012-11-21,4,1,11,10,0,3,1,1,0.36,0.62,0.0,22,172,2012,11,0,False,0.1279069767434424
2012-11-21,4,1,11,11,0,3,1,1,0.4,0.5,0.194,43,241,2012,11,0,False,0.17842323651378247
2012-11-21,4,1,11,12,0,3,1,1,0.44,0.41,0.194,74,344,2012,11,0,False,0.2151162790691421
2012-11-21,4,1,11,13,0,3,1,1,0.44,0.35,0.2239,70,365,2012,11,0,False,0.1917808219172828
2012-11-21,4,1,11,14,0,3,1,1,0.46,0.33,0.194,84,413,2012,11,0,False,0.20338983050798212
2012-11-21,4,1,11,15,0,3,1,1,0.46,0.36,0.0896,68,449,2012,11,0,False,0.1514476614695959
2012-11-21,4,1,11,16,0,3,1,1,0.44,0.33,0.1343,59,469,2012,11,0,False,0.12579957356049937
2012-11-21,4,1,11,17,0,3,1,1,0.4,0.4,0.1642,41,374,2012,11,0,False,0.10962566844890474
2012-11-21,4,1,11,18,0,3,1,1,0.42,0.38,0.1045,24,311,2012,11,0,False,0.07717041800618274
2012-11-21,4,1,11,19,0,3,1,1,0.38,0.43,0.194,23,243,2012,11,0,False,0.09465020576092736
2012-11-21,4,1,11,20,0,3,1,1,0.34,0.61,0.1045,11,136,2012,11,0,False,0.08088235294058176
2012-11-21,4,1,11,21,0,3,1,1,0.36,0.5,0.0,8,105,2012,11,0,False,0.07619047618975057
2012-11-21,4,1,11,22,0,3,1,1,0.34,0.49,0.0,6,88,2012,11,0,False,0.06818181818104338
2012-11-21,4,1,11,23,0,3,1,1,0.32,0.61,0.0,7,57,2012,11,0,False,0.12280701754170514
2012-11-22,4,1,11,0,1,4,0,1,0.32,0.66,0.0896,3,46,2012,11,0,True,0.06521739130293006
2012-11-22,4,1,11,1,1,4,0,1,0.28,0.65,0.0896,5,42,2012,11,0,True,0.11904761904478459
2012-11-22,4,1,11,2,1,4,0,1,0.24,0.75,0.0896,3,18,2012,11,0,True,0.1666666666574074
2012-11-22,4,1,11,3,1,4,0,1,0.24,0.75,0.1045,0,6,2012,11,0,True,0.0
2012-11-22,4,1,11,4,1,4,0,1,0.22,0.8,0.1343,1,3,2012,11,0,True,0.3333333332222222
2012-11-22,4,1,11,5,1,4,0,1,0.24,0.75,0.1045,2,8,2012,11,0,True,0.24999999996875
2012-11-22,4,1,11,6,1,4,0,1,0.26,0.7,0.1045,2,17,2012,11,0,True,0.117647058816609
2012-11-22,4,1,11,7,1,4,0,1,0.22,0.75,0.1343,7,56,2012,11,0,True,0.12499999999776787
2012-11-22,4,1,11,8,1,4,0,1,0.24,0.75,0.1343,20,97,2012,11,0,True,0.20618556700818363
2012-11-22,4,1,11,9,1,4,0,1,0.3,0.65,0.0,25,119,2012,11,0,True,0.21008403361167996
2012-11-22,4,1,11,10,1,4,0,1,0.36,0.57,0.1045,65,219,2012,11,0,True,0.29680365296668126
2012-11-22,4,1,11,11,1,4,0,1,0.42,0.41,0.0896,89,232,2012,11,0,True,0.3836206896535189
2012-11-22,4,1,11,12,1,4,0,1,0.44,0.35,0.0,117,262,2012,11,0,True,0.44656488549447876
2012-11-22,4,1,11,13,1,4,0,1,0.46,0.31,0.0,125,269,2012,11,0,True,0.464684014868161
2012-11-22,4,1,11,14,1,4,0,1,0.48,0.29,0.0,125,220,2012,11,0,True,0.5681818181792355
2012-11-22,4,1,11,15,1,4,0,1,0.48,0.29,0.0,132,228,2012,11,0,True,0.5789473684185135
2012-11-22,4,1,11,16,1,4,0,1,0.46,0.33,0.0,101,182,2012,11,0,True,0.5549450549420059
2012-11-22,4,1,11,17,1,4,0,1,0.44,0.35,0.0,66,109,2012,11,0,True,0.6055045871504082
2012-11-22,4,1,11,18,1,4,0,1,0.4,0.43,0.0,16,70,2012,11,0,True,0.22857142856816326
2012-11-22,4,1,11,19,1,4,0,1,0.36,0.76,0.0,13,44,2012,11,0,True,0.2954545454478306
2012-11-22,4,1,11,20,1,4,0,1,0.34,0.71,0.0,15,52,2012,11,0,True,0.28846153845599115
2012-11-22,4,1,11,21,1,4,0,1,0.34,0.61,0.0896,7,46,2012,11,0,True,0.15217391304017014
2012-11-22,4,1,11,22,1,4,0,1,0.32,0.61,0.0,8,44,2012,11,0,True,0.1818181818140496
2012-11-22,4,1,11,23,1,4,0,1,0.3,0.7,0.0,8,36,2012,11,0,True,0.2222222222160494
2012-11-23,4,1,11,0,0,5,1,1,0.28,0.65,0.0,0,32,2012,11,0,False,0.0
2012-11-23,4,1,11,1,0,5,1,1,0.28,0.81,0.0896,2,13,2012,11,0,False,0.15384615383431952
2012-11-23,4,1,11,2,0,5,1,1,0.26,0.75,0.0896,1,5,2012,11,0,False,0.19999999996
2012-11-23,4,1,11,3,0,5,1,1,0.26,0.7,0.0,1,1,2012,11,0,False,0.9999999989999999
2012-11-23,4,1,11,4,0,5,1,1,0.24,0.75,0.1045,1,4,2012,11,0,False,0.2499999999375
2012-11-23,4,1,11,5,0,5,1,1,0.24,0.81,0.0,0,10,2012,11,0,False,0.0
2012-11-23,4,1,11,6,0,5,1,1,0.24,0.81,0.0,0,20,2012,11,0,False,0.0
2012-11-23,4,1,11,7,0,5,1,1,0.24,0.81,0.0,5,77,2012,11,0,False,0.06493506493422162
2012-11-23,4,1,11,8,0,5,1,1,0.24,0.87,0.0896,11,94,2012,11,0,False,0.11702127659449976
2012-11-23,4,1,11,9,0,5,1,1,0.28,0.75,0.1045,32,112,2012,11,0,False,0.2857142857117347
2012-11-23,4,1,11,10,0,5,1,1,0.34,0.61,0.1642,87,201,2012,11,0,False,0.43283582089336897
2012-11-23,4,1,11,11,0,5,1,1,0.4,0.5,0.194,121,251,2012,11,0,False,0.4820717131454898
2012-11-23,4,1,11,12,0,5,1,1,0.44,0.38,0.2537,186,379,2012,11,0,False,0.4907651715026629
2012-11-23,4,1,11,13,0,5,1,1,0.46,0.38,0.2836,224,424,2012,11,0,False,0.5283018867912068
2012-11-23,4,1,11,14,0,5,1,1,0.5,0.36,0.2537,240,435,2012,11,0,False,0.5517241379297662
2012-11-23,4,1,11,15,0,5,1,1,0.48,0.41,0.2537,233,447,2012,11,0,False,0.5212527964194156
2012-11-23,4,1,11,16,0,5,1,2,0.48,0.41,0.1045,158,357,2012,11,0,False,0.44257703081108524
2012-11-23,4,1,11,17,0,5,1,2,0.48,0.39,0.0896,117,300,2012,11,0,False,0.3899999999987
2012-11-23,4,1,11,18,0,5,1,2,0.46,0.44,0.0,50,208,2012,11,0,False,0.2403846153834597
2012-11-23,4,1,11,19,0,5,1,2,0.46,0.47,0.1642,33,154,2012,11,0,False,0.21428571428432283
2012-11-23,4,1,11,20,0,5,1,1,0.46,0.41,0.0896,42,142,2012,11,0,False,0.29577464788524105
2012-11-23,4,1,11,21,0,5,1,1,0.46,0.47,0.2537,23,98,2012,11,0,False,0.23469387754862556
2012-11-23,4,1,11,22,0,5,1,1,0.44,0.33,0.5224,16,79,2012,11,0,False,0.20253164556705655
2012-11-23,4,1,11,23,0,5,1,1,0.42,0.38,0.4478,20,67,2012,11,0,False,0.2985074626821118
2012-11-24,4,1,11,0,0,6,0,1,0.4,0.37,0.4179,9,42,2012,11,1,True,0.21428571428061227
2012-11-24,4,1,11,1,0,6,0,1,0.34,0.42,0.4925,1,20,2012,11,1,True,0.0499999999975
2012-11-24,4,1,11,2,0,6,0,1,0.32,0.39,0.6119,10,32,2012,11,1,True,0.3124999999902344
2012-11-24,4,1,11,3,0,6,0,1,0.28,0.41,0.3582,6,11,2012,11,1,True,0.5454545454049586
2012-11-24,4,1,11,4,0,6,0,1,0.26,0.41,0.4478,1,3,2012,11,1,True,0.3333333332222222
2012-11-24,4,1,11,5,0,6,0,1,0.26,0.41,0.3284,1,3,2012,11,1,True,0.3333333332222222
2012-11-24,4,1,11,6,0,6,0,1,0.24,0.44,0.2836,1,10,2012,11,1,True,0.09999999999
2012-11-24,4,1,11,7,0,6,0,2,0.26,0.41,0.3284,4,25,2012,11,1,True,0.1599999999936
2012-11-24,4,1,11,8,0,6,0,2,0.26,0.44,0.4627,7,62,2012,11,1,True,0.1129032258046306
2012-11-24,4,1,11,9,0,6,0,2,0.26,0.41,0.4478,26,122,2012,11,1,True,0.21311475409661382
2012-11-24,4,1,11,10,0,6,0,2,0.26,0.44,0.2985,46,142,2012,11,1,True,0.3239436619695497
2012-11-24,4,1,11,11,0,6,0,2,0.28,0.41,0.2985,55,186,2012,11,1,True,0.295698924729593
2012-11-24,4,1,11,12,0,6,0,2,0.3,0.36,0.6119,53,199,2012,11,1,True,0.26633165829011896
2012-11-24,4,1,11,13,0,6,0,1,0.32,0.36,0.3284,64,225,2012,11,1,True,0.28444444444318023
2012-11-24,4,1,11,14,0,6,0,1,0.32,0.33,0.4627,58,207,2012,11,1,True,0.2801932367136223
2012-11-24,4,1,11,15,0,6,0,1,0.3,0.36,0.4627,59,198,2012,11,1,True,0.29797979797829305
2012-11-24,4,1,11,16,0,6,0,1,0.28,0.38,0.4478,43,170,2012,11,1,True,0.25294117646910036
2012-11-24,4,1,11,17,0,6,0,1,0.26,0.41,0.3881,29,126,2012,11,1,True,0.2301587301569035
2012-11-24,4,1,11,18,0,6,0,1,0.26,0.38,0.3881,22,145,2012,11,1,True,0.15172413792998812
2012-11-24,4,1,11,19,0,6,0,1,0.26,0.41,0.2537,9,83,2012,11,1,True,0.1084337349384526
2012-11-24,4,1,11,20,0,6,0,1,0.24,0.44,0.2836,3,58,2012,11,1,True,0.05172413793014269
2012-11-24,4,1,11,21,0,6,0,1,0.24,0.44,0.194,9,75,2012,11,1,True,0.1199999999984
2012-11-24,4,1,11,22,0,6,0,1,0.24,0.44,0.2537,7,76,2012,11,1,True,0.09210526315668283
2012-11-24,4,1,11,23,0,6,0,1,0.24,0.44,0.194,9,57,2012,11,1,True,0.1578947368393352
2012-11-25,4,1,11,0,0,0,0,1,0.22,0.47,0.2537,3,34,2012,11,1,True,0.08823529411505192
2012-11-25,4,1,11,1,0,0,0,1,0.22,0.44,0.194,4,36,2012,11,1,True,0.1111111111080247
2012-11-25,4,1,11,2,0,0,0,1,0.22,0.44,0.3582,1,28,2012,11,1,True,0.035714285713010205
2012-11-25,4,1,11,3,0,0,0,1,0.22,0.44,0.0,0,8,2012,11,1,True,0.0
2012-11-25,4,1,11,4,0,0,0,1,0.22,0.44,0.0,1,2,2012,11,1,True,0.49999999975
2012-11-25,4,1,11,5,0,0,0,2,0.22,0.47,0.1642,0,3,2012,11,1,True,0.0
2012-11-25,4,1,11,6,0,0,0,2,0.22,0.47,0.1045,1,11,2012,11,1,True,0.09090909090082644
2012-11-25,4,1,11,7,0,0,0,2,0.22,0.51,0.1045,2,21,2012,11,1,True,0.0952380952335601
2012-11-25,4,1,11,8,0,0,0,2,0.22,0.51,0.194,2,34,2012,11,1,True,0.05882352941003461
2012-11-25,4,1,11,9,0,0,0,2,0.24,0.48,0.2239,13,96,2012,11,1,True,0.13541666666525606
2012-11-25,4,1,11,10,0,0,0,1,0.24,0.48,0.2537,15,139,2012,11,1,True,0.10791366906397185
2012-11-25,4,1,11,11,0,0,0,2,0.26,0.41,0.2239,49,204,2012,11,1,True,0.24019607843019514
2012-11-25,4,1,11,12,0,0,0,2,0.26,0.41,0.2239,37,202,2012,11,1,True,0.18316831683077642
2012-11-25,4,1,11,13,0,0,0,2,0.26,0.41,0.1642,37,195,2012,11,1,True,0.1897435897426167
2012-11-25,4,1,11,14,0,0,0,2,0.3,0.42,0.2537,33,203,2012,11,1,True,0.16256157635387902
2012-11-25,4,1,11,15,0,0,0,1,0.3,0.42,0.2537,36,245,2012,11,1,True,0.14693877550960432
2012-11-25,4,1,11,16,0,0,0,1,0.3,0.39,0.2239,25,228,2012,11,1,True,0.10964912280653663
2012-11-25,4,1,11,17,0,0,0,1,0.28,0.41,0.1642,11,181,2012,11,1,True,0.060773480662647664
2012-11-25,4,1,11,18,0,0,0,1,0.26,0.44,0.1642,9,141,2012,11,1,True,0.06382978723358987
2012-11-25,4,1,11,19,0,0,0,1,0.26,0.41,0.0,13,127,2012,11,1,True,0.10236220472360344
2012-11-25,4,1,11,20,0,0,0,1,0.24,0.6,0.0,9,119,2012,11,1,True,0.07563025210020478
2012-11-25,4,1,11,21,0,0,0,1,0.26,0.48,0.0,4,64,2012,11,1,True,0.062499999999023434
2012-11-25,4,1,11,22,0,0,0,1,0.24,0.6,0.0,3,62,2012,11,1,True,0.048387096773413116
2012-11-25,4,1,11,23,0,0,0,1,0.22,0.69,0.0896,1,41,2012,11,1,True,0.024390243901844143
